ING_LTHC1,Current long-term health conditions,No current long-term health conditions (%),,,,,,29.5,,,,,,
ING_LTHC2,Current long-term health conditions,One long-term health condition (no.),,,,,,44246,,,,,,
ING_LTHC3,Current long-term health conditions,Two long-term health conditions (no.),,,,,,36924,,,,,,
ING_LTHC4,Current long-term health conditions,Three or more long-term health conditions (no.),,,,,,109503,,,,,,
ING_LTHC5,Current long-term health conditions,Total with one or more current long-term health conditions (no.),,,,,,191947,,,,,,
ING_LTHC6,Current long-term health conditions,Total with one or more current long-term health conditions (%),,,,,,70.6,,,,,,
ING_USP1,Usual and preferred health service providers,Aboriginal Medical Service is usual health service provider (no.),,,,,,69204,,,,,,
ING_USP2,Usual and preferred health service providers,Aboriginal Medical Service is usual health service provider (%),,,,,,25.5,,,,,,
ING_USP3,Usual and preferred health service providers,Aboriginal Medical Service is preferred health service provider (no.),,,,,,122451,,,,,,
ING_USP4,Usual and preferred health service providers,Aboriginal Medical Service is preferred health service provider (%),,,,,,45.1,,,,,,
ING_ALC1,Health risk factor - Alcohol consumption,Did not exceed life time alcohol risk levels (2009 guidelines) (no.),,107099,,,,141997,,,,,,
ING_ALC2,Health risk factor - Alcohol consumption,Did not exceed life time alcohol risk levels (2009 guidelines) (%),,77.3,,,,78.7,,,,,,
ING_SMK1,Health risk factor - Smoker status,Ex-smoker/never smoked (no.),,83789,,,,115500,,,,,,
ING_SMK2,Health risk factor - Smoker status,Ex-smoker/never smoked (%),,60.5,,,,64,,,,,,
ING_TTYPE1,Tenure type - Census,Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),58885,,79849,,,,,112521,,,,
ING_TTYPE2,Tenure type - Census,Owner with or without a mortgage (or being purchased under a shared equity scheme) (%),37.4,,40.4,,,,,43.5,,,,
ING_TTYPE3,Tenure type - Census,Renter (no.),90835,,108309,,,,,137702,,,,
ING_TTYPE4,Tenure type - Census,Renter (%),57.6,,54.7,,,,,53.2,,,,
ING_HMLSS1,Homelessness - Census estimates of homelessness,Estimate of persons who were homeless or likely to be homeless who identified as Aboriginal and/or Torres Strait Islander (no.),2205,,2278,,,,,2508,,,,
ING_HMLSS2,Homelessness - Census estimates of homelessness,% of total homeless or likely to be homeless population estimate who identify as Aboriginal and/or Torres Strait Islander,8,,6,,,,,7,,,,
ING_YR12C3P1,Closing the Gap Target 5 - People aged 20-24 years - Census,Attained Year 12 or equivalent or Certificate III or above (no.),6634,,11164,,,,,15722,,,,
ING_YR12C3P2,Closing the Gap Target 5 - People aged 20-24 years - Census,Attained Year 12 or equivalent or Certificate III or above (%),53.5,,64.3,,,,,69.3,,,,
ING_YR12C3P3,Closing the Gap Target 5 - People aged 20-24 years - Census,Total applicable population aged 20-24 years (no.),12405,,17365,,,,,22675,,,,
ING_HEAP1,Closing the Gap Target 6 - People aged 25-34 years - Census,Completed tertiary qualification of Certificate III or above (no.),6562,,11558,,,,,18762,,,,
ING_HEAP2,Closing the Gap Target 6 - People aged 25-34 years - Census,Completed tertiary qualification of Certificate III or above (%),37.9,,48.3,,,,,54.1,,,,
ING_HEAP3,Closing the Gap Target 6 - People aged 25-34 years - Census,Total applicable population aged 25-34 years (no.),17326,,23931,,,,,34703,,,,
ING_EETPH1,Closing the Gap Target 7 - People aged 15-24 years - Census,"Fully engaged in employment, education or training (no.)",18388,,23789,,,,,29599,,,,
ING_EETPH2,Closing the Gap Target 7 - People aged 15-24 years - Census,"Fully engaged in employment, education or training (%)",60.5,,61.7,,,,,62,,,,
ING_EETPH3,Closing the Gap Target 7 - People aged 15-24 years - Census,Total applicable population aged 15-24 years (no.),30383,,38572,,,,,47729,,,,
ING_LFSP1,Closing the Gap Target 8 - People aged 25-64 years - Census,Employed (no.),34482,,47360,,,,,67497,,,,
ING_LFSP2,Closing the Gap Target 8 - People aged 25-64 years - Census,Employed (%),51.7,,54.6,,,,,59.6,,,,
ING_LFSP3,Closing the Gap Target 8 - People aged 25-64 years - Census,Total applicable population aged 25-64 years (no.),66676,,86732,,,,,113280,,,,
ING_HOSD1,Closing the Gap Target 9A - Census,Living in a dwelling with no additional bedrooms required (appropriately sized) (no.),122049,,157619,,,,,213418,,,,
ING_HOSD2,Closing the Gap Target 9A - Census,Living in a dwelling with no additional bedrooms required (appropriately sized) (%),83.9,,85.9,,,,,87.5,,,,
ING_HOSD3,Closing the Gap Target 9A - Census,Living in a dwelling requiring one additional bedroom (no.),17193,,19061,,,,,22080,,,,
ING_HOSD4,Closing the Gap Target 9A - Census,Living in a dwelling requiring one additional bedroom (%),11.8,,10.4,,,,,9.1,,,,
ING_HOSD5,Closing the Gap Target 9A - Census,Living in a dwelling requiring two additional bedrooms (no.),4434,,4866,,,,,6227,,,,
ING_HOSD6,Closing the Gap Target 9A - Census,Living in a dwelling requiring two additional bedrooms (%),3,,2.7,,,,,2.6,,,,
ING_HOSD7,Closing the Gap Target 9A - Census,Living in a dwelling requiring three additional bedrooms (no.),1271,,1408,,,,,1549,,,,
ING_HOSD8,Closing the Gap Target 9A - Census,Living in a dwelling requiring three additional bedrooms (%),0.9,,0.8,,,,,0.6,,,,
ING_HOSD9,Closing the Gap Target 9A - Census,Living in a dwelling requiring four or more additional bedrooms (no.),561,,543,,,,,645,,,,
ING_HOSD10,Closing the Gap Target 9A - Census,Living in a dwelling requiring four or more additional bedrooms (%),0.4,,0.3,,,,,0.3,,,,
ING_HOSD11,Closing the Gap Target 9A - Census,Total people living in applicable dwellings (no.),145515,,183501,,,,,243919,,,,
CABEE_2,Number of businesses - at 30 June,Number of non-employing businesses,,,,,,,470966,457432,486578,509549,537650,
CABEE_3,Number of businesses - at 30 June,Number of employing businesses: 1-4 employees,,,,,,,225070,267680,272838,264129,259979,
CABEE_4,Number of businesses - at 30 June,Number of employing businesses: 5-19 employees,,,,,,,70491,72797,74786,75435,75508,
CABEE_38,Number of businesses - at 30 June,Number of employing businesses: 20 or more employees,,,,,,,19719,19694,20525,21838,23423,
CABEE_5,Number of businesses - at 30 June,Total number of businesses,,,,,,,786246,817603,854727,870951,896560,
CABEE_7,Business entries - year ended 30 June,Number of non-employing business entries,,,,,,,,85411,100853,97443,107583,
CABEE_8,Business entries - year ended 30 June,Number of employing business entries: 1-4 employees,,,,,,,,39860,39288,37466,38157,
CABEE_9,Business entries - year ended 30 June,Number of employing business entries: 5-19 employees,,,,,,,,2598,2885,2753,3016,
CABEE_39,Business entries - year ended 30 June,Number of employing business entries: 20 or more employees,,,,,,,,382,439,432,470,
CABEE_10,Business entries - year ended 30 June,Total number of business entries,,,,,,,,128251,143465,138094,149226,
CABEE_12,Business exits - year ended 30 June,Number of non-employing business exits,,,,,,,,77065,77096,94407,91717,
CABEE_13,Business exits - year ended 30 June,Number of employing business exits: 1-4 employees,,,,,,,,16135,24480,29529,26292,
CABEE_14,Business exits - year ended 30 June,Number of employing business exits: 5-19 employees,,,,,,,,2659,3405,4201,4116,
CABEE_40,Business exits - year ended 30 June,Number of employing business exits: 20 or more employees,,,,,,,,585,655,648,653,
CABEE_15,Business exits - year ended 30 June,Total number of business exits,,,,,,,,96444,105636,128785,122778,
CABEE_19,Number of businesses by industry - at 30 June,"Agriculture, forestry and fishing (no.)",,,,,,,52088,52802,53928,53816,53235,
CABEE_28,Number of businesses by industry - at 30 June,Mining (no.),,,,,,,1567,1569,1564,1618,1641,
CABEE_27,Number of businesses by industry - at 30 June,Manufacturing (no.),,,,,,,26642,27530,28451,28529,28776,
CABEE_23,Number of businesses by industry - at 30 June,"Electricity, gas, water and waste services (no.)",,,,,,,2466,2606,2739,2787,2835,
CABEE_21,Number of businesses by industry - at 30 June,Construction (no.),,,,,,,131301,138030,146571,149387,153172,
CABEE_37,Number of businesses by industry - at 30 June,Wholesale trade (no.),,,,,,,28533,29366,29668,29551,29613,
CABEE_34,Number of businesses by industry - at 30 June,Retail trade (no.),,,,,,,46258,49149,51369,51087,51192,
CABEE_17,Number of businesses by industry - at 30 June,Accommodation and food services (no.),,,,,,,34008,36151,37308,37125,37508,
CABEE_36,Number of businesses by industry - at 30 June,"Transport, postal and warehousing (no.)",,,,,,,66666,63707,63265,66624,71450,
CABEE_26,Number of businesses by industry - at 30 June,Information media and telecommunications (no.),,,,,,,9225,9585,9954,9991,10078,
CABEE_24,Number of businesses by industry - at 30 June,Financial and insurance services (no.),,,,,,,40954,43088,45905,47270,49854,
CABEE_33,Number of businesses by industry - at 30 June,"Rental, hiring and real estate services (no.)",,,,,,,89262,92266,97001,98186,101312,
CABEE_31,Number of businesses by industry - at 30 June,"Professional, scientific and technical services (no.)",,,,,,,109755,114979,120198,122210,125848,
CABEE_18,Number of businesses by industry - at 30 June,Administrative and support services (no.),,,,,,,35051,36921,38998,40252,41309,
CABEE_32,Number of businesses by industry - at 30 June,Public administration and safety (no.),,,,,,,2657,2650,2740,2763,2835,
CABEE_22,Number of businesses by industry - at 30 June,Education and training (no.),,,,,,,12950,13774,14582,14839,15212,
CABEE_25,Number of businesses by industry - at 30 June,Health care and social assistance (no.),,,,,,,50690,54267,58264,61415,65958,
CABEE_20,Number of businesses by industry - at 30 June,Arts and recreation services (no.),,,,,,,11282,11869,12563,13035,13317,
CABEE_30,Number of businesses by industry - at 30 June,Other services (no.),,,,,,,33987,36495,38991,39721,40826,
CABEE_29,Number of businesses by industry - at 30 June,Currently unknown (no.),,,,,,,904,799,668,745,589,
CABEE_42,Number of businesses by turnover - at 30 June,Number of businesses with turnover of zero to less than $50k,,,,,,,203999,230912,226742,210293,212331,
CABEE_43,Number of businesses by turnover - at 30 June,Number of businesses with turnover of $50k to less than $200k,,,,,,,257665,259905,276036,283688,289666,
CABEE_44,Number of businesses by turnover - at 30 June,Number of businesses with turnover of $200k to less than $2m,,,,,,,265416,267900,286672,304654,317150,
CABEE_45,Number of businesses by turnover - at 30 June,Number of businesses with turnover of $2m to less than $5m,,,,,,,32547,32686,36333,39717,42610,
CABEE_46,Number of businesses by turnover - at 30 June,Number of businesses with turnover of $5m to less than $10m,,,,,,,11980,11868,13228,15030,15979,
CABEE_47,Number of businesses by turnover - at 30 June,Number of businesses with turnover of $10m or more,,,,,,,14639,14332,15716,17569,18725,
CABEE_50,Business entries by turnover - year ended 30 June,Number of business entries with turnover of zero to less than $50k,,,,,,,,51726,52319,44671,48741,
CABEE_51,Business entries by turnover - year ended 30 June,Number of business entries with turnover of $50k to less than $200k,,,,,,,,50021,60666,62187,66503,
CABEE_52,Business entries by turnover - year ended 30 June,Number of business entries with turnover of $200k to less than $2m,,,,,,,,24917,28305,29250,31827,
CABEE_53,Business entries by turnover - year ended 30 June,Number of business entries with turnover of $2m to less than $5m,,,,,,,,989,1300,1187,1378,
CABEE_54,Business entries by turnover - year ended 30 June,Number of business entries with turnover of $5m to less than $10m,,,,,,,,293,444,453,432,
CABEE_55,Business entries by turnover - year ended 30 June,Number of business entries with turnover of $10m or more,,,,,,,,305,431,346,369,
CABEE_58,Business exits by turnover - year ended 30 June,Number of business exits with turnover of zero to less than $50k,,,,,,,,47967,48170,58885,53579,
CABEE_59,Business exits by turnover - year ended 30 June,Number of business exits with turnover of $50k to less than $200k,,,,,,,,29956,30028,42432,42343,
CABEE_60,Business exits by turnover - year ended 30 June,Number of business exits with turnover of $200k to less than $2m,,,,,,,,16220,16270,24575,24061,
CABEE_61,Business exits by turnover - year ended 30 June,Number of business exits with turnover of $2m to less than $5m,,,,,,,,1190,1189,1690,1724,
CABEE_62,Business exits by turnover - year ended 30 June,Number of business exits with turnover of $5m to less than $10m,,,,,,,,413,418,466,476,
CABEE_63,Business exits by turnover - year ended 30 June,Number of business exits with turnover of $10m or more,,,,,,,,506,501,502,526,
BUILDING_2,Building approvals - year ended 30 June,Private sector houses (no.),,,,,,28141,24546,30426,29299,24844,22579,
BUILDING_3,Building approvals - year ended 30 June,Private sector dwellings excluding houses (no.),,,,,,29505,23608,29193,25664,27005,19290,
BUILDING_12,Building approvals - year ended 30 June,Total private sector dwelling units (no.),,,,,,57646,48154,59619,54963,51849,41869,
BUILDING_4,Building approvals - year ended 30 June,Total dwelling units (no.),,,,,,57982,48748,60213,55574,52313,42530,
BUILDING_5,Building approvals - year ended 30 June,Value of private sector houses ($m),,,,,,11928,10714,13897,15376,14888,14487,
BUILDING_6,Building approvals - year ended 30 June,Value of private sector dwellings excluding houses ($m),,,,,,9548,7623,10277,9483,11521,9760,
BUILDING_7,Building approvals - year ended 30 June,Total value of private sector dwelling units ($m),,,,,,21477,18337,24174,24859,26409,24247,
BUILDING_8,Building approvals - year ended 30 June,Value of residential building ($m),,,,,,22005,18954,24976,25615,27291,25297,
BUILDING_9,Building approvals - year ended 30 June,Value of non-residential building ($m),,,,,,16865,17540,19995,16778,20464,19196,
BUILDING_10,Building approvals - year ended 30 June,Value of total building ($m),,,,,,38871,36494,44971,42393,47755,44493,
HOUSES_2,Residential property transfers - year ended 30 June,Number of established house transfers (no.),,,,,,80138,88709,126192,114766,86239,96251,
HOUSES_3,Residential property transfers - year ended 30 June,Median price of established house transfers ($),,,,,,650000,680000,750000,925000,945000,1000000,
HOUSES_4,Residential property transfers - year ended 30 June,Number of attached dwelling transfers (no.),,,,,,39253,47559,66910,66447,52247,63343,
HOUSES_5,Residential property transfers - year ended 30 June,Median price of attached dwelling transfers ($),,,,,,651000,670000,695000,749000,732000,763000,
INSOLV_2,Debtors entering personal insolvencies - year ended 30 June,Debtors entering business related personal insolvencies (no.),,,2092,1843,1915,1815,1498,829,,,,
INSOLV_3,Debtors entering personal insolvencies - year ended 30 June,Debtors entering non-business related personal insolvencies (no.),,,6761,6773,7325,6115,4602,2449,,,,
INSOLV_4,Debtors entering personal insolvencies - year ended 30 June,Total debtors entering personal insolvencies (no.),,,8855,8619,9233,7926,6104,3279,,,,
INSOLV_10,Occupations of debtors entering personal insolvencies - year ended 30 June,Managers (no.),,,847,819,885,823,646,350,,,,
INSOLV_11,Occupations of debtors entering personal insolvencies - year ended 30 June,Professionals (no.),,,769,703,895,785,582,322,,,,
INSOLV_12,Occupations of debtors entering personal insolvencies - year ended 30 June,Technicians and trades workers (no.),,,1295,1241,1235,1097,860,398,,,,
INSOLV_13,Occupations of debtors entering personal insolvencies - year ended 30 June,Community and personal service workers (no.),,,1049,1096,1252,953,764,362,,,,
INSOLV_14,Occupations of debtors entering personal insolvencies - year ended 30 June,Clerical and administrative workers (no.),,,1086,1089,1125,941,741,330,,,,
INSOLV_15,Occupations of debtors entering personal insolvencies - year ended 30 June,Sales workers (no.),,,761,766,765,681,471,212,,,,
INSOLV_16,Occupations of debtors entering personal insolvencies - year ended 30 June,Machinery operators and drivers (no.),,,913,933,1030,893,661,352,,,,
INSOLV_17,Occupations of debtors entering personal insolvencies - year ended 30 June,Labourers (no.),,,1160,1090,1205,1125,784,413,,,,
INSOLV_18,Occupations of debtors entering personal insolvencies - year ended 30 June,Debtors with other or unknown occupations (no.),,,976,879,830,626,590,552,,,,
AGRIC_3,Agricultural commodities - year ended 30 June,Area of holding - total area (ha),53566048,,53438094,,,,,53822773.8,,,,
AGRIC_10,Agricultural commodities - year ended 30 June,Dairy cattle - total (no.),317523,,323148,,,,,282659.1,,,,
AGRIC_11,Agricultural commodities - year ended 30 June,Meat cattle - total (no.),4665136,,4674553,,,,,4147594.8,,,,
AGRIC_12,Agricultural commodities - year ended 30 June,Sheep and lambs - total (no.),25394950,,25968194,,,,,24711533.7,,,,
AGRIC_13,Agricultural commodities - year ended 30 June,Pigs - total (no.),480371,,488252,,,,,543335.5,,,,
AGRIC_19,Agricultural commodities - year ended 30 June,Meat chickens - total (no.),28499153,,30107903,,,,,39149834.9,,,,
AGRIC_20,Agricultural commodities - year ended 30 June,Broadacre crops - total area (ha),,,5870061,,,,,7680246.8,,,,
AGRIC_21,Agricultural commodities - year ended 30 June,Vegetables - total area (ha),,,,,,,,14142.5,,,,
AGRIC_22,Agricultural commodities - year ended 30 June,Orchard fruit trees and nut trees (produce intended for sale) - total area - (ha),,,,,,,,56258.1,,,,
AGRIC_15,Gross value of agricultural production - year ended 30 June,Agricultural production - total gross value ($m),,,13085.8,,,,,18009.5,,,,
AGRIC_16,Gross value of agricultural production - year ended 30 June,Crops - total gross value ($m),,,6897.2,,,,,11063.3,,,,
AGRIC_17,Gross value of agricultural production - year ended 30 June,Livestock slaughtered and other disposals - total gross value ($m),,,4390.7,,,,,5044.7,,,,
EMP_IND_2,Industry of employment - Persons aged 15 years and over - Census,"Agriculture, forestry and fishing (%)",2.2,,2.1,,,,,2,,,,
EMP_IND_3,Industry of employment - Persons aged 15 years and over - Census,Mining (%),1,,0.9,,,,,1,,,,
EMP_IND_4,Industry of employment - Persons aged 15 years and over - Census,Manufacturing (%),8.4,,5.8,,,,,5.5,,,,
EMP_IND_5,Industry of employment - Persons aged 15 years and over - Census,"Electricity, gas, water and waste services (%)",1.1,,0.9,,,,,1,,,,
EMP_IND_6,Industry of employment - Persons aged 15 years and over - Census,Construction (%),7.3,,8.4,,,,,8.6,,,,
EMP_IND_7,Industry of employment - Persons aged 15 years and over - Census,Wholesale trade (%),4.4,,3.1,,,,,2.8,,,,
EMP_IND_8,Industry of employment - Persons aged 15 years and over - Census,Retail trade (%),10.3,,9.7,,,,,9,,,,
EMP_IND_9,Industry of employment - Persons aged 15 years and over - Census,Accommodation and food services (%),6.7,,7.1,,,,,6.2,,,,
EMP_IND_10,Industry of employment - Persons aged 15 years and over - Census,"Transport, postal and warehousing (%)",4.9,,4.7,,,,,4.6,,,,
EMP_IND_11,Industry of employment - Persons aged 15 years and over - Census,Information media and telecommunications (%),2.3,,2.2,,,,,1.8,,,,
EMP_IND_12,Industry of employment - Persons aged 15 years and over - Census,Financial and insurance services (%),5,,4.9,,,,,5.3,,,,
EMP_IND_13,Industry of employment - Persons aged 15 years and over - Census,"Rental, hiring and real estate services (%)",1.6,,1.8,,,,,1.7,,,,
EMP_IND_14,Industry of employment - Persons aged 15 years and over - Census,"Professional, scientific and technical services (%)",7.9,,8.1,,,,,8.9,,,,
EMP_IND_15,Industry of employment - Persons aged 15 years and over - Census,Administrative and support services (%),3.3,,3.5,,,,,3.2,,,,
EMP_IND_16,Industry of employment - Persons aged 15 years and over - Census,Public administration and safety (%),6.1,,6,,,,,6.1,,,,
EMP_IND_17,Industry of employment - Persons aged 15 years and over - Census,Education and training (%),7.9,,8.4,,,,,8.7,,,,
EMP_IND_18,Industry of employment - Persons aged 15 years and over - Census,Health care and social assistance (%),11.6,,12.5,,,,,14.4,,,,
EMP_IND_19,Industry of employment - Persons aged 15 years and over - Census,Arts and recreation services (%),1.5,,1.5,,,,,1.4,,,,
EMP_IND_20,Industry of employment - Persons aged 15 years and over - Census,Other services (%),3.7,,3.7,,,,,3.4,,,,
EMP_IND_22,Industry of employment - Persons aged 15 years and over - Census,Industry of employment inadequately described or not stated (%),2.5,,4.7,,,,,4.6,,,,
EMP_IND_21,Industry of employment - Persons aged 15 years and over - Census,Total persons employed aged 15 years and over (no.),3138332,,3380336,,,,,3684158,,,,
DWELLSTOCK_2,Estimated dwelling stock - as at June quarter,Houses - additions (no.),,,,27974,27405,32929,25924,23993,26310,,,
DWELLSTOCK_3,Estimated dwelling stock - as at June quarter,Houses - removals (no.),,,,4539,5830,6010,8005,6678,8845,,,
DWELLSTOCK_4,Estimated dwelling stock - as at June quarter,Houses - total (no.),,,,2060977,2082552,2109471,2127390,2144705,2162170,,,
DWELLSTOCK_5,Estimated dwelling stock - as at June quarter,Townhouses - additions (no.),,,,7667,7927,9564,7109,8233,7135,,,
DWELLSTOCK_6,Estimated dwelling stock - as at June quarter,Townhouses - removals (no.),,,,48,238,101,263,79,65,,,
DWELLSTOCK_7,Estimated dwelling stock - as at June quarter,Townhouses - total (no.),,,,366004,373693,383156,390002,398156,405226,,,
DWELLSTOCK_8,Estimated dwelling stock - as at June quarter,Apartments - additions (no.),,,,27802,29914,32120,26948,20325,12680,,,
DWELLSTOCK_9,Estimated dwelling stock - as at June quarter,Apartments - removals (no.),,,,100,65,122,272,300,168,,,
DWELLSTOCK_10,Estimated dwelling stock - as at June quarter,Apartments - total (no.),,,,676273,706122,738120,764796,784821,797333,,,
DWELLSTOCK_11,Estimated dwelling stock - as at June quarter,Total dwelling additions (no.),,,,63466,65269,74725,59986,52559,46201,,,
DWELLSTOCK_12,Estimated dwelling stock - as at June quarter,Total dwelling removals (no.),,,,4687,6133,6233,8540,7057,9078,,,
DWELLSTOCK_13,Estimated dwelling stock - as at June quarter,Total dwellings (no.),,,,3112186,3171322,3239814,3291260,3336762,3373885,,,
PERSINC_2,Total personal income (weekly) - Persons aged 15 years and over - Census,$1-$499 per week (%),,,27.7,,,,,22.7,,,,
PERSINC_3,Total personal income (weekly) - Persons aged 15 years and over - Census,$500-$999 per week (%),,,22.8,,,,,21.9,,,,
PERSINC_4,Total personal income (weekly) - Persons aged 15 years and over - Census,$1000-$1999 per week (%),,,22,,,,,25.6,,,,
PERSINC_5,Total personal income (weekly) - Persons aged 15 years and over - Census,$2000-$2999 per week (%),,,5.3,,,,,7.9,,,,
PERSINC_6,Total personal income (weekly) - Persons aged 15 years and over - Census,$3000 or more per week (%),,,3.5,,,,,5.7,,,,
PERSINC_7,Total personal income (weekly) - Persons aged 15 years and over - Census,Nil income (%),,,9.3,,,,,8.5,,,,
PERSINC_8,Total personal income (weekly) - Persons aged 15 years and over - Census,Negative income (%),,,0.5,,,,,0.7,,,,
PERSINC_9,Total personal income (weekly) - Persons aged 15 years and over - Census,Income inadequately described or not stated (%),,,8.9,,,,,7.2,,,,
EQUIV_2,Equivalised total household income (weekly) - Census,Median equivalised total household income (weekly) ($),756,,891,,,,,1096,,,,
EQUIV_3,Equivalised total household income (weekly) - Census,$1-$499 per week (%),,,21,,,,,15.8,,,,
EQUIV_4,Equivalised total household income (weekly) - Census,$500-$999 per week (%),,,27.7,,,,,24.8,,,,
EQUIV_5,Equivalised total household income (weekly) - Census,$1000-$1999 per week (%),,,28.7,,,,,33.5,,,,
EQUIV_6,Equivalised total household income (weekly) - Census,$2000-$2999 per week (%),,,7.4,,,,,11.3,,,,
EQUIV_7,Equivalised total household income (weekly) - Census,$3000 or more per week (%),,,3.4,,,,,6.3,,,,
EQUIV_8,Equivalised total household income (weekly) - Census,Nil income (%),,,1.6,,,,,1.9,,,,
EQUIV_9,Equivalised total household income (weekly) - Census,Partial income stated (%),,,7.7,,,,,4.5,,,,
EQUIV_10,Equivalised total household income (weekly) - Census,All incomes not stated (%),,,2.4,,,,,1.8,,,,
PENSION_3,Selected Government pensions and allowances - at 30 June,Age pension - Department of Veterans' Affairs (no.),,,,,,,783,722,795,817,818,790
PENSION_4,Selected Government pensions and allowances - at 30 June,Service pension - Department of Veterans' Affairs (no.),,,,,,,24495,21949,21557,20181,19029,17931
PENSION_5,Selected Government pensions and allowances - at 30 June,Income support supplement - Department of Veterans' Affairs (no.),,,,,,,11681,9273,9084,7855,6839,6094
INCOME_4,Personal income in Australia - year ended 30 June,Employee income earners (no.),,,,,4074444,4164609,4193441,4195471,4328284,,,
INCOME_20,Personal income in Australia - year ended 30 June,Employee income earners - median age (years),,,,,38,38,38,39,39,,,
INCOME_3,Personal income in Australia - year ended 30 June,Total employee income ($m),,,,,262837,276433.8,288047,301434.4,321298.7,,,
INCOME_2,Personal income in Australia - year ended 30 June,Median employee income ($),,,,,51411,53104,54989,57891,58972,,,
INCOME_21,Personal income in Australia - year ended 30 June,Mean employee income ($),,,,,64509,66377,68690,71848,74232,,,
INCOME_22,Personal income in Australia - year ended 30 June,Employee income as main source of income (%),,,,,79.8,79.7,79.7,80,80.4,,,
INCOME_7,Personal income in Australia - year ended 30 June,Own unincorporated business income earners (no.),,,,,660608,673969,682600,703266,718056,,,
INCOME_23,Personal income in Australia - year ended 30 June,Own unincorporated business income earners - median age (years),,,,,47,46,46,46,46,,,
INCOME_6,Personal income in Australia - year ended 30 June,Total own unincorporated business income ($m),,,,,18933.1,18181.3,17387.3,22186,22243.8,,,
INCOME_5,Personal income in Australia - year ended 30 June,Median own unincorporated business income ($),,,,,13200,12576,11575,14650,12118,,,
INCOME_24,Personal income in Australia - year ended 30 June,Mean own unincorporated business income ($),,,,,28660,26976,25472,31547,30978,,,
INCOME_25,Personal income in Australia - year ended 30 June,Own unincorporated business income as main source of income (%),,,,,7,6.8,6.9,7.3,7,,,
INCOME_10,Personal income in Australia - year ended 30 June,Investment income earners (no.),,,,,3097477,3219928,3140813,3105458,3156053,,,
INCOME_26,Personal income in Australia - year ended 30 June,Investment income earners - median age (years),,,,,45,44,45,45,45,,,
INCOME_9,Personal income in Australia - year ended 30 June,Total investment income ($m),,,,,29504.2,31227.2,29439.4,31466.7,38594,,,
INCOME_8,Personal income in Australia - year ended 30 June,Median investment income ($),,,,,251,204,166,121,122,,,
INCOME_27,Personal income in Australia - year ended 30 June,Mean investment income ($),,,,,9525,9698,9373,10133,12229,,,
INCOME_28,Personal income in Australia - year ended 30 June,Investment income as main source of income (%),,,,,11.5,11.7,11.5,10.9,10.9,,,
INCOME_13,Personal income in Australia - year ended 30 June,Superannuation and annuity income earners (no.),,,,,99784,99690,97468,86229,84104,,,
INCOME_29,Personal income in Australia - year ended 30 June,Superannuation and annuity income earners - median age (years),,,,,59,59,59,60,60,,,
INCOME_12,Personal income in Australia - year ended 30 June,Total superannuation and annuity income ($m),,,,,3005.1,3130.5,3043.1,3010.9,3008.5,,,
INCOME_11,Personal income in Australia - year ended 30 June,Median superannuation and annuity income ($),,,,,20348,21195,21120,23872,25000,,,
INCOME_30,Personal income in Australia - year ended 30 June,Mean superannuation and annuity income ($),,,,,30116,31402,31222,34918,35771,,,
INCOME_31,Personal income in Australia - year ended 30 June,Superannuation and annuity income as main source of income (%),,,,,1.1,1.2,1.2,1.1,1.1,,,
INCOME_19,Personal income in Australia - year ended 30 June,Total income earners (excl. Government pensions and allowances) (no.),,,,,4901551,5000145,5035692,5018669,5142655,,,
INCOME_35,Personal income in Australia - year ended 30 June,Total income earners (excl. Government pensions and allowances) - median age (years),,,,,41,41,41,41,41,,,
INCOME_18,Personal income in Australia - year ended 30 June,Total income (excl. Government pensions and allowances) ($m),,,,,316286.7,331559.5,340799.7,360937.7,388326.9,,,
INCOME_17,Personal income in Australia - year ended 30 June,Median total income (excl. Government pensions and allowances) ($),,,,,47852,49522,50567,53905,55105,,,
INCOME_36,Personal income in Australia - year ended 30 June,Mean total income (excl. Government pensions and allowances) ($),,,,,64528,66310,67677,71919,75511,,,
CAPGAINS_1,Gross capital gains - year ended 30 June,Persons who reported gross capital gains (no.),,,,311970,316760,310726,352575,494234,552513,,,
CAPGAINS_2,Gross capital gains - year ended 30 June,Total value of gross capital gains ($m),,,,20010.6,20388.2,17542.6,18260.6,30265.7,42375.2,,,
CAPGAINS_3,Gross capital gains - year ended 30 June,Median value of gross capital gains ($),,,,3998,4129,2956,2944,2902,2940,,,
CAPGAINS_4,Gross capital gains - year ended 30 June,Mean value of gross capital gains ($),,,,64143,64365,56457,51792,61238,76695,,,
PRESCH_2,Children enrolled in a preschool or preschool program (4 and 5 year olds),4 year olds enrolled in preschool or preschool program (no.),,,,,81843,81703,81677,81925,79454,80604,,
PRESCH_3,Children enrolled in a preschool or preschool program (4 and 5 year olds),5 year olds enrolled in preschool or preschool program (no.),,,,,23247,24187,23851,25911,24956,24888,,
PRESCH_5,Children enrolled in a preschool or preschool program (4 and 5 year olds),Children enrolled in preschool (no.),,,,,30483,29530,28801,27323,26448,25326,,
PRESCH_6,Children enrolled in a preschool or preschool program (4 and 5 year olds),Children enrolled in preschool program within centre based day care (no.),,,,,68564,69594,69944,71558,67366,67725,,
PRESCH_7,Children enrolled in a preschool or preschool program (4 and 5 year olds),Children enrolled across more than one provider type (no.),,,,,6047,6765,6791,8956,10593,12441,,
